timeMillis,timeNanos,x,y,z
1576422123025,2083722980623,0.31419998,4.2397,8.8372
1576422123043,2083742982186,0.40649998,4.269,8.8193
1576422123064,2083762982186,0.4822,4.3154,8.7928
1576422123083,2083782980623,0.5283,4.3582,8.769
1576422123105,2083802980623,0.5628,4.3763,8.7579
1576422123123,2083822982186,0.6095,4.3736997,8.756
1576422123144,2083842980623,0.6677,4.3731,8.7521
1576422123163,2083862980623,0.73359996,4.3746,8.746099
1576422123183,2083882980623,0.7769,4.3619,8.7487
1576422123204,2083902982186,0.7858,4.3296,8.7639
1576422123224,2083922980623,0.7614,4.2868,8.7871
1576422123245,2083942980623,0.7281,4.2515,8.807
1576422123264,2083962980623,0.7037,4.2282,8.8202
1576422123283,2083982980623,0.68799996,4.2109,8.8296995
1576422123305,2084002980623,0.675,4.1851,8.842999
1576422123323,2084022980623,0.6599,4.1419997,8.8644
1576422123344,2084042980623,0.6511,4.093,8.8878
1576422123363,2084062980623,0.65749997,4.0601,8.9024
1576422123385,2084082980623,0.6829,4.0592,8.9009
1576422123405,2084102980623,0.7195,4.0882,8.8847
1576422123425,2084122980623,0.7495,4.128,8.8638
1576422123444,2084142980623,0.7644,4.1615,8.8468
1576422123464,2084162980623,0.77,4.1858997,8.8349
1576422123485,2084182980623,0.782,4.2022,8.826
1576422123504,2084202980623,0.7779,4.2084,8.8235
1576422123525,2084222980623,0.78389996,4.2163,8.819099
