,bssid,frequency,rss,ssid,timeMillis,timestamp
6143,24dec6e33391,5745,-74,eduroam,1573436982096,4703073708133
6144,24dec6db2d12,5240,-94,Welcome_1st_KAIST,1573436982096,4703073708126
6145,24dec6db2d11,5240,-88,eduroam,1573436982096,4703073708122
6146,d8c7c8def6a0,2412,-82,eduroam,1573436982096,4703073708117
6147,6cf37ff1adf2,5200,-84,Welcome_1st_KAIST,1573436982096,4703073708112
6148,6cf37ff1adf0,5200,-87,Welcome_KAIST,1573436982096,4703073708079
6149,d8c7c8def6a2,2412,-79,Welcome_1st_KAIST,1573436982096,4703073708072
6150,021599c90de5,2462,-93,DIRECT-auC460 Series,1573436982096,4703073708066
6151,aa2bb9e47e40,2437,-92,AndroidHotspote4_7e_40,1573436982096,4703073708058
6152,24dec6db2d10,5240,-84,Welcome_KAIST,1573436982096,4703073708042
6153,d8c7c8df2262,2432,-54,Welcome_1st_KAIST,1573436982697,4703074331348
6154,d8c7c8df2261,2432,-53,Welcome_KAIST,1573436982697,4703074331345
6155,d8c7c8df2260,2432,-56,eduroam,1573436982697,4703074331342
6156,d8c7c8df2362,2432,-80,Welcome_1st_KAIST,1573436982697,4703074331339
6157,d8c7c8df2360,2432,-80,eduroam,1573436982697,4703074331336
6158,d8c7c8df2361,2432,-80,Welcome_KAIST,1573436982697,4703074331334
6159,24dec6e33572,5240,-81,Welcome_1st_KAIST,1573436982697,4703074331332
6160,24dec6e33571,5240,-81,eduroam,1573436982697,4703074331328
6161,24dec6e33570,5240,-82,Welcome_KAIST,1573436982697,4703074331323
6162,d8c7c8df1692,5240,-58,Welcome_1st_KAIST,1573436982697,4703074331320
6163,d8c7c8df1691,5240,-58,Welcome_KAIST,1573436982697,4703074331317
6164,d8c7c8df1690,5240,-59,eduroam,1573436982697,4703074331314
6165,64e599c468ac,2422,-80,song1217,1573436982697,4703074331312
6166,24dec6db2ec2,2412,-77,Welcome_1st_KAIST,1573436982697,4703074331309
6167,24dec6db2ec1,2412,-78,eduroam,1573436982697,4703074331306
6168,909f33664b30,2412,-75,kse1222,1573436982697,4703074331303
6169,24dec6db2ec0,2412,-76,Welcome_KAIST,1573436982697,4703074331299
6170,24dec6db2ed2,5180,-72,Welcome_1st_KAIST,1573436982697,4703074331295
6171,24dec6db2ed1,5180,-72,eduroam,1573436982697,4703074331292
6172,24dec6db2ed0,5180,-72,Welcome_KAIST,1573436982697,4703074331289
6173,d8c7c8df1532,5180,-63,Welcome_1st_KAIST,1573436982697,4703074331286
6174,d8c7c8df1531,5180,-62,eduroam,1573436982697,4703074331283
6175,d8c7c8df1530,5180,-61,Welcome_KAIST,1573436982697,4703074331280
6176,d8c7c8df22b2,5805,-63,Welcome_1st_KAIST,1573436982697,4703074331274
6177,d8c7c8df22b1,5805,-63,eduroam,1573436982697,4703074331271
6178,d8c7c8df22b0,5805,-62,Welcome_KAIST,1573436982697,4703074331268
6179,6cf37ff1ade2,2472,-91,Welcome_1st_KAIST,1573436982697,4703074331265
6180,6cf37ff1ade1,2472,-91,eduroam,1573436982697,4703074331261
6181,6cf37ff1ade0,2472,-95,Welcome_KAIST,1573436982697,4703074331259
6182,d8c7c8df2372,5785,-79,Welcome_1st_KAIST,1573436982697,4703074331256
6183,d8c7c8df2371,5785,-79,Welcome_KAIST,1573436982697,4703074331251
6184,d8c7c8df2370,5785,-78,eduroam,1573436982697,4703074331248
6185,d8c7c8df2272,5765,-51,Welcome_1st_KAIST,1573436982697,4703074331245
6186,d8c7c8df2271,5765,-48,Welcome_KAIST,1573436982697,4703074331242
6187,d8c7c8df2270,5765,-48,eduroam,1573436982697,4703074331239
6188,909f33654b30,5745,-73,kse1222-5G,1573436982697,4703074331236
6189,d8c7c8df1522,2472,-66,Welcome_1st_KAIST,1573436982697,4703074331233
6190,d8c7c8df1521,2472,-66,eduroam,1573436982697,4703074331230
6191,d8c7c8df1520,2472,-66,Welcome_KAIST,1573436982697,4703074331227
6192,d8c7c8df1682,2472,-64,Welcome_1st_KAIST,1573436982697,4703074331225
6193,d8c7c8df1681,2472,-64,Welcome_KAIST,1573436982697,4703074331219
6194,d8c7c8df1680,2472,-64,eduroam,1573436982697,4703074331215
6195,8625197a6a15,2462,-95,DIRECT-4JM262x 282x Series,1573436982697,4703074331209
6196,88366cd3aa00,2457,-84,3202,1573436982697,4703074331204
6197,24dec6e33380,2452,-84,Welcome_KAIST,1573436982697,4703074331201
6198,24dec6e33390,5745,-84,Welcome_KAIST,1573436982697,4703074331198
6199,24dec6e33381,2452,-91,eduroam,1573436982697,4703074331195
6200,485b3936dad0,2437,-91,E2-1206,1573436982697,4703074331191
6201,d8c7c8def622,2412,-94,Welcome_1st_KAIST,1573436982697,4703074331187
6202,28cfdab582e4,5745,-92,AirPort_KSLab,1573436982697,4703074331184
6203,24dec6e33382,2452,-81,Welcome_1st_KAIST,1573436982697,4703074331180
6204,88366c15446a,2417,-82,Newbie,1573436982697,4703074331175
6205,d8c7c8de3b82,2472,-96,Welcome_1st_KAIST,1573436982697,4703074331171
6206,d8c7c8de3b81,2472,-95,eduroam,1573436982697,4703074331168
6207,d8c7c8de3b80,2472,-94,Welcome_KAIST,1573436982697,4703074331162
6208,d8c7c8def6b2,5805,-82,Welcome_1st_KAIST,1573436982697,4703074331159
6209,d8c7c8def6b1,5805,-85,Welcome_KAIST,1573436982697,4703074331155
6210,d8c7c8def6b0,5805,-82,eduroam,1573436982697,4703074331151
6211,24dec6e33392,5745,-71,Welcome_1st_KAIST,1573436982697,4703074331147
6212,24dec6e33391,5745,-74,eduroam,1573436982697,4703074331141
6213,24dec6db2d12,5240,-94,Welcome_1st_KAIST,1573436982697,4703074331136
6214,24dec6db2d11,5240,-88,eduroam,1573436982697,4703074331133
6215,d8c7c8def6a0,2412,-82,eduroam,1573436982697,4703074331130
6216,6cf37ff1adf2,5200,-84,Welcome_1st_KAIST,1573436982697,4703074331126
6217,6cf37ff1adf0,5200,-87,Welcome_KAIST,1573436982697,4703074331122
6218,d8c7c8def6a2,2412,-79,Welcome_1st_KAIST,1573436982697,4703074331108
6219,24dec6e33390,5745,-84,Welcome_KAIST,1573436982820,4703074460519
6220,d8c7c8df2262,2432,-54,Welcome_1st_KAIST,1573436982820,4703074460517
6221,d8c7c8df2261,2432,-53,Welcome_KAIST,1573436982820,4703074460513
6222,d8c7c8df2260,2432,-56,eduroam,1573436982820,4703074460511
6223,d8c7c8df2362,2432,-80,Welcome_1st_KAIST,1573436982820,4703074460509
6224,d8c7c8df2360,2432,-80,eduroam,1573436982820,4703074460505
6225,d8c7c8df2361,2432,-80,Welcome_KAIST,1573436982820,4703074460503
6226,24dec6e33572,5240,-81,Welcome_1st_KAIST,1573436982820,4703074460501
6227,24dec6e33571,5240,-81,eduroam,1573436982820,4703074460498
6228,24dec6e33570,5240,-82,Welcome_KAIST,1573436982820,4703074460496
6229,d8c7c8df1692,5240,-58,Welcome_1st_KAIST,1573436982820,4703074460490
6230,d8c7c8df1691,5240,-58,Welcome_KAIST,1573436982820,4703074460487
6231,d8c7c8df1690,5240,-59,eduroam,1573436982820,4703074460483
6232,64e599c468ac,2422,-80,song1217,1573436982820,4703074460481
6233,24dec6db2ec2,2412,-77,Welcome_1st_KAIST,1573436982820,4703074460477
6234,24dec6db2ec1,2412,-78,eduroam,1573436982820,4703074460474
6235,909f33664b30,2412,-75,kse1222,1573436982820,4703074460472
6236,24dec6db2ec0,2412,-76,Welcome_KAIST,1573436982820,4703074460470
6237,24dec6db2ed2,5180,-72,Welcome_1st_KAIST,1573436982820,4703074460465
6238,24dec6db2ed1,5180,-72,eduroam,1573436982820,4703074460463
6239,24dec6db2ed0,5180,-72,Welcome_KAIST,1573436982820,4703074460460
6240,d8c7c8df1532,5180,-63,Welcome_1st_KAIST,1573436982820,4703074460457
6241,d8c7c8df1531,5180,-62,eduroam,1573436982820,4703074460454
6242,d8c7c8df1530,5180,-61,Welcome_KAIST,1573436982820,4703074460450
6243,d8c7c8df22b2,5805,-63,Welcome_1st_KAIST,1573436982820,4703074460446
6244,d8c7c8df22b1,5805,-63,eduroam,1573436982820,4703074460444
6245,d8c7c8df22b0,5805,-62,Welcome_KAIST,1573436982820,4703074460441
6246,6cf37ff1ade2,2472,-91,Welcome_1st_KAIST,1573436982820,4703074460438
6247,6cf37ff1ade1,2472,-91,eduroam,1573436982820,4703074460435
6248,6cf37ff1ade0,2472,-95,Welcome_KAIST,1573436982820,4703074460432
6249,d8c7c8df2372,5785,-79,Welcome_1st_KAIST,1573436982820,4703074460426
6250,d8c7c8df2371,5785,-79,Welcome_KAIST,1573436982820,4703074460423
6251,d8c7c8df2370,5785,-78,eduroam,1573436982820,4703074460419
6252,d8c7c8df2272,5765,-51,Welcome_1st_KAIST,1573436982820,4703074460416
6253,d8c7c8df2271,5765,-48,Welcome_KAIST,1573436982820,4703074460412
6254,d8c7c8df2270,5765,-48,eduroam,1573436982820,4703074460409
6255,909f33654b30,5745,-73,kse1222-5G,1573436982820,4703074460406
6256,d8c7c8df1522,2472,-66,Welcome_1st_KAIST,1573436982820,4703074460403
6257,d8c7c8df1521,2472,-66,eduroam,1573436982820,4703074460399
6258,d8c7c8df1520,2472,-66,Welcome_KAIST,1573436982820,4703074460397
6259,d8c7c8df1682,2472,-64,Welcome_1st_KAIST,1573436982820,4703074460395
6260,d8c7c8df1681,2472,-64,Welcome_KAIST,1573436982820,4703074460390
6261,d8c7c8df1680,2472,-64,eduroam,1573436982820,4703074460388
6262,8625197a6a15,2462,-95,DIRECT-4JM262x 282x Series,1573436982820,4703074460385
6263,88366cd3aa00,2457,-84,3202,1573436982820,4703074460380
6264,24dec6e33380,2452,-84,Welcome_KAIST,1573436982820,4703074460378
6265,24dec6e33381,2452,-91,eduroam,1573436982820,4703074460375
6266,485b3936dad0,2437,-91,E2-1206,1573436982820,4703074460371
6267,d8c7c8def622,2412,-94,Welcome_1st_KAIST,1573436982820,4703074460367
6268,28cfdab582e4,5745,-92,AirPort_KSLab,1573436982820,4703074460363
6269,24dec6e33382,2452,-81,Welcome_1st_KAIST,1573436982820,4703074460360
6270,88366c15446a,2417,-82,Newbie,1573436982820,4703074460356
6271,d8c7c8de3b82,2472,-96,Welcome_1st_KAIST,1573436982820,4703074460347
6272,d8c7c8de3b81,2472,-95,eduroam,1573436982820,4703074460345
6273,d8c7c8de3b80,2472,-94,Welcome_KAIST,1573436982820,4703074460339
6274,d8c7c8def6b2,5805,-82,Welcome_1st_KAIST,1573436982820,4703074460337
6275,d8c7c8def6b1,5805,-85,Welcome_KAIST,1573436982820,4703074460333
6276,d8c7c8def6b0,5805,-82,eduroam,1573436982820,4703074460329
6277,24dec6e33392,5745,-71,Welcome_1st_KAIST,1573436982820,4703074460326
6278,24dec6e33391,5745,-74,eduroam,1573436982820,4703074460320
6279,24dec6db2d12,5240,-94,Welcome_1st_KAIST,1573436982820,4703074460317
6280,24dec6db2d11,5240,-88,eduroam,1573436982820,4703074460313
6281,d8c7c8def6a0,2412,-82,eduroam,1573436982820,4703074460308
6282,6cf37ff1adf2,5200,-84,Welcome_1st_KAIST,1573436982820,4703074460306
6283,6cf37ff1adf0,5200,-87,Welcome_KAIST,1573436982820,4703074460302
6284,d8c7c8def6a2,2412,-79,Welcome_1st_KAIST,1573436982820,4703074460288
6285,d8c7c8df22b2,5805,-70,Welcome_1st_KAIST,1573436984986,4703076591297
6286,d8c7c8df22b1,5805,-69,eduroam,1573436984986,4703076591294
6287,d8c7c8df22b0,5805,-69,Welcome_KAIST,1573436984986,4703076591287
6288,24dec6ec4f22,2472,-95,Welcome_1st_KAIST,1573436984986,4703076591282
6289,24dec6ec4f21,2472,-97,eduroam,1573436984986,4703076591277
6290,d8c7c8df1682,2472,-75,Welcome_1st_KAIST,1573436984986,4703076591273
6291,d8c7c8df1681,2472,-75,Welcome_KAIST,1573436984986,4703076591268
6292,6cf37ff1ade1,2472,-97,eduroam,1573436984986,4703076591264
6293,6cf37ff1ade0,2472,-95,Welcome_KAIST,1573436984986,4703076591260
6294,d8c7c8df2272,5765,-46,Welcome_1st_KAIST,1573436984986,4703076591256
6295,d8c7c8df2271,5765,-45,Welcome_KAIST,1573436984986,4703076591251
6296,d8c7c8df2270,5765,-46,eduroam,1573436984986,4703076591248
6297,24dec6e33392,5745,-95,Welcome_1st_KAIST,1573436984986,4703076591244
6298,d8c7c8df1522,2472,-70,Welcome_1st_KAIST,1573436984986,4703076591234
6299,d8c7c8df1521,2472,-70,eduroam,1573436984986,4703076591229
6300,d8c7c8df1520,2472,-70,Welcome_KAIST,1573436984986,4703076591224
6301,8625197a6a15,2462,-92,DIRECT-4JM262x 282x Series,1573436984986,4703076591218
6302,24dec6e33380,2452,-93,Welcome_KAIST,1573436984986,4703076591214
6303,d8c7c8df2362,2432,-82,Welcome_1st_KAIST,1573436984986,4703076591210
6304,d8c7c8df2361,2432,-82,Welcome_KAIST,1573436984986,4703076591207
6305,d8c7c8df2262,2432,-52,Welcome_1st_KAIST,1573436984986,4703076591204
6306,d8c7c8df2261,2432,-52,Welcome_KAIST,1573436984986,4703076591199
6307,d8c7c8df2260,2432,-51,eduroam,1573436984986,4703076591196
6308,d8c7c8df2360,2432,-86,eduroam,1573436984986,4703076591190
6309,d8c7c8df1692,5240,-66,Welcome_1st_KAIST,1573436984986,4703076591186
6310,d8c7c8df1691,5240,-65,Welcome_KAIST,1573436984986,4703076591183
6311,d8c7c8df1690,5240,-67,eduroam,1573436984986,4703076591178
6312,64e599c468ac,2422,-77,song1217,1573436984986,4703076591174
6313,909f33db0906,2417,-85,sorrly,1573436984986,4703076591170
6314,24dec6db2ec1,2412,-77,eduroam,1573436984986,4703076591166
6315,24dec6db2ec0,2412,-76,Welcome_KAIST,1573436984986,4703076591162
6316,286d97892a80,2412,-87,[air purifier] Samsung,1573436984986,4703076591155
6317,24dec6db2ec2,2412,-71,Welcome_1st_KAIST,1573436984986,4703076591148
6318,909f33664b30,2412,-76,kse1222,1573436984986,4703076591145
6319,24dec6db2ed2,5180,-72,Welcome_1st_KAIST,1573436984986,4703076591140
6320,24dec6db2ed1,5180,-72,eduroam,1573436984986,4703076591136
6321,24dec6db2ed0,5180,-71,Welcome_KAIST,1573436984986,4703076591130
6322,d8c7c8df1532,5180,-62,Welcome_1st_KAIST,1573436984986,4703076591125
6323,d8c7c8df1531,5180,-62,eduroam,1573436984986,4703076591121
6324,d8c7c8df1530,5180,-61,Welcome_KAIST,1573436984986,4703076591115
6325,d8c7c8df1680,2472,-69,eduroam,1573436984986,4703076591111
6326,6cf37ff1ade2,2472,-92,Welcome_1st_KAIST,1573436984986,4703076591105
6327,d8c7c8df2372,5785,-87,Welcome_1st_KAIST,1573436984986,4703076591099
6328,d8c7c8df2371,5785,-86,Welcome_KAIST,1573436984986,4703076591093
6329,d8c7c8df2370,5785,-86,eduroam,1573436984986,4703076591088
6330,909f33654b30,5745,-74,kse1222-5G,1573436984986,4703076591083
6331,24dec6e33390,5745,-84,Welcome_KAIST,1573436984986,4703076591077
6332,24dec6e33572,5240,-81,Welcome_1st_KAIST,1573436984986,4703076591073
6333,24dec6e33571,5240,-81,eduroam,1573436984986,4703076591065
6334,24dec6e33570,5240,-82,Welcome_KAIST,1573436984986,4703076591060
6335,88366cd3aa00,2457,-84,3202,1573436984986,4703076591052
6336,24dec6e33381,2452,-91,eduroam,1573436984986,4703076591046
6337,485b3936dad0,2437,-91,E2-1206,1573436984986,4703076591038
6338,d8c7c8def622,2412,-94,Welcome_1st_KAIST,1573436984986,4703076591031
6339,28cfdab582e4,5745,-92,AirPort_KSLab,1573436984986,4703076591021
6340,24dec6e33382,2452,-81,Welcome_1st_KAIST,1573436984986,4703076591012
6341,88366c15446a,2417,-82,Newbie,1573436984986,4703076590989
6342,d8c7c8de3b82,2472,-96,Welcome_1st_KAIST,1573436984986,4703074914423
6343,d8c7c8de3b81,2472,-95,eduroam,1573436984986,4703074914421
6344,d8c7c8de3b80,2472,-94,Welcome_KAIST,1573436984986,4703074914416
6345,d8c7c8def6b2,5805,-82,Welcome_1st_KAIST,1573436984986,4703074914413
6346,d8c7c8def6b1,5805,-85,Welcome_KAIST,1573436984986,4703074914410
6347,d8c7c8def6b0,5805,-82,eduroam,1573436984986,4703074914406
6348,24dec6e33391,5745,-74,eduroam,1573436984986,4703074914397
6349,24dec6db2d12,5240,-94,Welcome_1st_KAIST,1573436984986,4703074914393
6350,24dec6db2d11,5240,-88,eduroam,1573436984986,4703074914388
6351,d8c7c8def6a0,2412,-82,eduroam,1573436984986,4703074914384
6352,6cf37ff1adf2,5200,-84,Welcome_1st_KAIST,1573436984986,4703074914382
6353,6cf37ff1adf0,5200,-87,Welcome_KAIST,1573436984986,4703074914377
6354,d8c7c8def6a2,2412,-79,Welcome_1st_KAIST,1573436984986,4703074914362
6355,d8c7c8df1682,2472,-84,Welcome_1st_KAIST,1573436987863,4703079501052
6356,d8c7c8df1681,2472,-83,Welcome_KAIST,1573436987863,4703079501049
6357,d8c7c8df1680,2472,-83,eduroam,1573436987863,4703079501047
6358,d8c7c8df22b2,5805,-73,Welcome_1st_KAIST,1573436987863,4703079501044
6359,d8c7c8df22b1,5805,-72,eduroam,1573436987863,4703079501039
6360,d8c7c8df22b0,5805,-75,Welcome_KAIST,1573436987863,4703079501034
6361,24dec6ec4f22,2472,-95,Welcome_1st_KAIST,1573436987863,4703079501031
6362,24dec6ec4f21,2472,-96,eduroam,1573436987863,4703079501029
6363,24dec6ec4f20,2472,-96,Welcome_KAIST,1573436987863,4703079501025
6364,d8c7c8df2272,5765,-51,Welcome_1st_KAIST,1573436987863,4703079501022
6365,d8c7c8df2271,5765,-47,Welcome_KAIST,1573436987863,4703079501019
6366,d8c7c8df2270,5765,-50,eduroam,1573436987863,4703079501017
6367,909f33654b30,5745,-79,kse1222-5G,1573436987863,4703079501013
6368,28cfdab582e4,5745,-84,AirPort_KSLab,1573436987863,4703079501010
6369,d8c7c8df1522,2472,-65,Welcome_1st_KAIST,1573436987863,4703079501008
6370,d8c7c8df1521,2472,-65,eduroam,1573436987863,4703079501005
6371,d8c7c8df1520,2472,-65,Welcome_KAIST,1573436987863,4703079501002
6372,021599c90de5,2462,-81,DIRECT-auC460 Series,1573436987863,4703079500999
6373,28cfdab582e3,2462,-85,AirPort_KSLab,1573436987863,4703079500996
6374,8625195b246d,2462,-86,DIRECT-4dM267x 287x Series,1573436987863,4703079500994
6375,485b3936dad0,2437,-85,E2-1206,1573436987863,4703079500989
6376,d8c7c8df2262,2432,-56,Welcome_1st_KAIST,1573436987863,4703079500987
6377,d8c7c8df2261,2432,-56,Welcome_KAIST,1573436987863,4703079500984
6378,d8c7c8df2260,2432,-59,eduroam,1573436987863,4703079500982
6379,24dec6e33572,5240,-81,Welcome_1st_KAIST,1573436987863,4703079500980
6380,24dec6e33571,5240,-82,eduroam,1573436987863,4703079500977
6381,24dec6e33570,5240,-82,Welcome_KAIST,1573436987863,4703079500975
6382,d8c7c8df1692,5240,-72,Welcome_1st_KAIST,1573436987863,4703079500969
6383,d8c7c8df1691,5240,-73,Welcome_KAIST,1573436987863,4703079500967
6384,d8c7c8df1690,5240,-74,eduroam,1573436987863,4703079500961
6385,64e599c468ac,2422,-70,song1217,1573436987863,4703079500958
6386,24dec6e33561,2412,-84,eduroam,1573436987863,4703079500955
6387,24dec6e33560,2412,-83,Welcome_KAIST,1573436987863,4703079500950
6388,909f33664b30,2412,-74,kse1222,1573436987863,4703079500948
6389,24dec6db2ed2,5180,-67,Welcome_1st_KAIST,1573436987863,4703079500944
6390,24dec6db2ed1,5180,-67,eduroam,1573436987863,4703079500942
6391,24dec6db2ed0,5180,-70,Welcome_KAIST,1573436987863,4703079500937
6392,d8c7c8df1532,5180,-59,Welcome_1st_KAIST,1573436987863,4703079500935
6393,d8c7c8df1531,5180,-59,eduroam,1573436987863,4703079500932
6394,d8c7c8df1530,5180,-57,Welcome_KAIST,1573436987863,4703079500927
6395,6cf37ff1ade1,2472,-97,eduroam,1573436987863,4703079500924
6396,6cf37ff1ade0,2472,-95,Welcome_KAIST,1573436987863,4703079500921
6397,24dec6e33392,5745,-95,Welcome_1st_KAIST,1573436987863,4703079500917
6398,8625197a6a15,2462,-92,DIRECT-4JM262x 282x Series,1573436987863,4703079500910
6399,24dec6e33380,2452,-93,Welcome_KAIST,1573436987863,4703079500907
6400,d8c7c8df2362,2432,-82,Welcome_1st_KAIST,1573436987863,4703079500900
6401,d8c7c8df2361,2432,-82,Welcome_KAIST,1573436987863,4703079500896
6402,d8c7c8df2360,2432,-86,eduroam,1573436987863,4703079500892
6403,909f33db0906,2417,-85,sorrly,1573436987863,4703079500886
6404,24dec6db2ec1,2412,-77,eduroam,1573436987863,4703079500883
6405,24dec6db2ec0,2412,-76,Welcome_KAIST,1573436987863,4703079500880
6406,286d97892a80,2412,-87,[air purifier] Samsung,1573436987863,4703079500876
6407,24dec6db2ec2,2412,-71,Welcome_1st_KAIST,1573436987863,4703079500870
6408,6cf37ff1ade2,2472,-92,Welcome_1st_KAIST,1573436987863,4703079500864
6409,d8c7c8df2372,5785,-87,Welcome_1st_KAIST,1573436987863,4703079500859
6410,d8c7c8df2371,5785,-86,Welcome_KAIST,1573436987863,4703079500855
6411,d8c7c8df2370,5785,-86,eduroam,1573436987863,4703079500838
6412,d8c7c8df22b2,5805,-73,Welcome_1st_KAIST,1573436990686,4703082329047
6413,d8c7c8df22b1,5805,-73,eduroam,1573436990686,4703082329044
6414,d8c7c8df22b0,5805,-71,Welcome_KAIST,1573436990686,4703082329040
6415,24dec6ec4f22,2472,-96,Welcome_1st_KAIST,1573436990686,4703082329037
6416,24dec6ec4f20,2472,-96,Welcome_KAIST,1573436990686,4703082329035
6417,d8c7c8df1682,2472,-81,Welcome_1st_KAIST,1573436990686,4703082329031
6418,d8c7c8df1681,2472,-83,Welcome_KAIST,1573436990686,4703082329028
6419,d8c7c8df1680,2472,-82,eduroam,1573436990686,4703082329026
6420,d8c7c8df2272,5765,-43,Welcome_1st_KAIST,1573436990686,4703082329022
6421,d8c7c8df2271,5765,-44,Welcome_KAIST,1573436990686,4703082329018
6422,d8c7c8df2270,5765,-41,eduroam,1573436990686,4703082329015
6423,28cfdab582e4,5745,-85,AirPort_KSLab,1573436990686,4703082329008
6424,24dec6ec4f21,2472,-96,eduroam,1573436990686,4703082329005
6425,d8c7c8df1522,2472,-74,Welcome_1st_KAIST,1573436990686,4703082329001
6426,d8c7c8df1521,2472,-74,eduroam,1573436990686,4703082328998
6427,d8c7c8df1520,2472,-74,Welcome_KAIST,1573436990686,4703082328995
6428,8625197a6a15,2462,-95,DIRECT-4JM262x 282x Series,1573436990686,4703082328991
6429,28cfdab582e3,2462,-80,AirPort_KSLab,1573436990686,4703082328988
6430,021599c90de5,2462,-76,DIRECT-auC460 Series,1573436990686,4703082328984
6431,725dcc4bfecc,2452,-82,3207,1573436990686,4703082328981
6432,d8c7c8df2262,2432,-43,Welcome_1st_KAIST,1573436990686,4703082328977
6433,d8c7c8df2362,2432,-91,Welcome_1st_KAIST,1573436990686,4703082328975
6434,d8c7c8df2360,2432,-87,eduroam,1573436990686,4703082328971
6435,d8c7c8df2260,2432,-44,eduroam,1573436990686,4703082328969
6436,d8c7c8df2261,2432,-44,Welcome_KAIST,1573436990686,4703082328964
6437,24dec6e33572,5240,-74,Welcome_1st_KAIST,1573436990686,4703082328962
6438,24dec6e33571,5240,-75,eduroam,1573436990686,4703082328959
6439,24dec6e33570,5240,-74,Welcome_KAIST,1573436990686,4703082328957
6440,d8c7c8df1692,5240,-88,Welcome_1st_KAIST,1573436990686,4703082328953
6441,d8c7c8df1691,5240,-87,Welcome_KAIST,1573436990686,4703082328951
6442,d8c7c8df1690,5240,-84,eduroam,1573436990686,4703082328945
6443,64e599c468ac,2422,-69,song1217,1573436990686,4703082328942
6444,002666aaebd0,5180,-87,Lee2203_5G,1573436990686,4703082328936
6445,24dec6db2ed2,5180,-63,Welcome_1st_KAIST,1573436990686,4703082328933
6446,24dec6db2ed1,5180,-64,eduroam,1573436990686,4703082328931
6447,24dec6db2ed0,5180,-64,Welcome_KAIST,1573436990686,4703082328926
6448,d8c7c8df1532,5180,-56,Welcome_1st_KAIST,1573436990686,4703082328924
6449,d8c7c8df1531,5180,-57,eduroam,1573436990686,4703082328919
6450,d8c7c8df1530,5180,-58,Welcome_KAIST,1573436990686,4703082328888
6451,909f33654b30,5745,-79,kse1222-5G,1573436990686,4703082328854
6452,8625195b246d,2462,-86,DIRECT-4dM267x 287x Series,1573436990686,4703082328847
6453,485b3936dad0,2437,-85,E2-1206,1573436990686,4703082328840
