,timeMillis,timeNanos,value
4584,1573436941599,4703033266724916,1006.3208
4585,1573436941679,4703033346724916,1006.3071
4586,1573436941759,4703033426724916,1006.30176
4587,1573436941839,4703033506724916,1006.2886
4588,1573436941919,4703033586724916,1006.2993
4589,1573436941999,4703033666724916,1006.3027300000001
4590,1573436942079,4703033746724916,1006.3198
4591,1573436942160,4703033826724916,1006.3291
4592,1573436942239,4703033906724916,1006.312
4593,1573436942319,4703033986724916,1006.3013
4594,1573436942399,4703034066724916,1006.3115
4595,1573436942479,4703034146724916,1006.3291
4596,1573436942559,4703034226724916,1006.3364
4597,1573436942641,4703034306724916,1006.3379
4598,1573436942719,4703034386724916,1006.3286
4599,1573436942799,4703034466724916,1006.3086
4600,1573436942879,4703034546724916,1006.2973599999999
4601,1573436942959,4703034626724916,1006.3032
4602,1573436943041,4703034706726479,1006.313
4603,1573436943119,4703034786724916,1006.3257
4604,1573436943199,4703034866726479,1006.3369
4605,1573436943279,4703034946724916,1006.3384
4606,1573436943359,4703035026724916,1006.31934
4607,1573436943439,4703035106724916,1006.3281
4608,1573436943519,4703035186724916,1006.3291
4609,1573436943599,4703035266724916,1006.33984
4610,1573436943679,4703035346724916,1006.34326
4611,1573436943759,4703035426724916,1006.31885
4612,1573436943839,4703035506726479,1006.31445
4613,1573436943919,4703035586726479,1006.3164
4614,1573436943999,4703035666726479,1006.3169
4615,1573436944079,4703035746724916,1006.31836
4616,1573436944161,4703035826724916,1006.3218
4617,1573436944239,4703035906726479,1006.32666
4618,1573436944319,4703035986724916,1006.3262
4619,1573436944399,4703036066724916,1006.30615
4620,1573436944480,4703036146724916,1006.313
4621,1573436944559,4703036226724916,1006.31836
4622,1573436944639,4703036306724916,1006.31885
4623,1573436944720,4703036386724916,1006.3335
4624,1573436944799,4703036466724916,1006.3135
4625,1573436944880,4703036546724916,1006.3047
4626,1573436944959,4703036626724916,1006.2915
4627,1573436945039,4703036706724916,1006.2827
4628,1573436945119,4703036786724916,1006.2959
4629,1573436945200,4703036866726479,1006.3013
4630,1573436945279,4703036946724916,1006.33057
4631,1573436945361,4703037026726479,1006.30664
4632,1573436945439,4703037106724916,1006.2925
4633,1573436945520,4703037186724916,1006.3008
4634,1573436945600,4703037266724916,1006.31104
4635,1573436945679,4703037346724916,1006.313
4636,1573436945759,4703037426724916,1006.3159
4637,1573436945840,4703037506724916,1006.32324
4638,1573436945919,4703037586724916,1006.3125
4639,1573436945999,4703037666724916,1006.30225
4640,1573436946079,4703037746724916,1006.29834
4641,1573436946159,4703037826724916,1006.3091
4642,1573436946239,4703037906724916,1006.30615
4643,1573436946319,4703037986724916,1006.3242
4644,1573436946399,4703038066724916,1006.31396
4645,1573436946479,4703038146724916,1006.2993
4646,1573436946560,4703038226724916,1006.29346
4647,1573436946639,4703038306726479,1006.3115
4648,1573436946720,4703038386724916,1006.3100599999999
4649,1573436946799,4703038466724916,1006.313
4650,1573436946879,4703038546724916,1006.3276400000001
4651,1573436946959,4703038626724916,1006.3091
4652,1573436947039,4703038706724916,1006.29395
4653,1573436947119,4703038786724916,1006.2876
4654,1573436947199,4703038866724916,1006.2866
4655,1573436947279,4703038946724916,1006.2973599999999
4656,1573436947359,4703039026724916,1006.29395
4657,1573436947439,4703039106724916,1006.3135
4658,1573436947519,4703039186724916,1006.2925
4659,1573436947599,4703039266724916,1006.2837
4660,1573436947679,4703039346724916,1006.28174
4661,1573436947759,4703039426724916,1006.2866
4662,1573436947839,4703039506724916,1006.3154
4663,1573436947919,4703039586724916,1006.3281
4664,1573436947999,4703039666724916,1006.3174
4665,1573436948080,4703039746724916,1006.31445
4666,1573436948161,4703039826726479,1006.2856400000001
4667,1573436948239,4703039906724916,1006.2856400000001
4668,1573436948319,4703039986724916,1006.291
4669,1573436948399,4703040066724916,1006.2954
4670,1573436948479,4703040146724916,1006.3071
4671,1573436948559,4703040226724916,1006.2988
4672,1573436948640,4703040306724916,1006.2778300000001
4673,1573436948721,4703040386724916,1006.2861300000001
4674,1573436948801,4703040466724916,1006.3013
4675,1573436948879,4703040546724916,1006.31445
4676,1573436948960,4703040626724916,1006.313
4677,1573436949040,4703040706724916,1006.3042
4678,1573436949119,4703040786724916,1006.28076
4679,1573436949201,4703040866724916,1006.2763699999999
4680,1573436949279,4703040946726479,1006.27295
4681,1573436949359,4703041026724916,1006.28174
4682,1573436949439,4703041106726479,1006.2919999999999
4683,1573436949519,4703041186724916,1006.2881
4684,1573436949599,4703041266724916,1006.2973599999999
4685,1573436949680,4703041346724916,1006.27
4686,1573436949759,4703041426724916,1006.26855
4687,1573436949839,4703041506724916,1006.2778300000001
4688,1573436949919,4703041586724916,1006.29395
4689,1573436949999,4703041666724916,1006.3008
4690,1573436950079,4703041746724916,1006.3013
4691,1573436950159,4703041826724916,1006.2861300000001
4692,1573436950239,4703041906724916,1006.26807
4693,1573436950319,4703041986724916,1006.2612
4694,1573436950399,4703042066724916,1006.26807
4695,1573436950479,4703042146724916,1006.2871
4696,1573436950559,4703042226724916,1006.2919999999999
4697,1573436950639,4703042306724916,1006.3052
4698,1573436950719,4703042386724916,1006.2876
4699,1573436950799,4703042466724916,1006.28516
4700,1573436950879,4703042546724916,1006.2866
4701,1573436950959,4703042626724916,1006.29346
4702,1573436951039,4703042706724916,1006.29834
4703,1573436951119,4703042786724916,1006.3037
4704,1573436951199,4703042866724916,1006.2837
4705,1573436951279,4703042946726479,1006.2719999999999
4706,1573436951359,4703043026724916,1006.2661
4707,1573436951440,4703043106724916,1006.2671
4708,1573436951519,4703043186724916,1006.2793
4709,1573436951599,4703043266724916,1006.2871
4710,1573436951679,4703043346724916,1006.2959
4711,1573436951759,4703043426724916,1006.2837
4712,1573436951839,4703043506724916,1006.2705
4713,1573436951919,4703043586724916,1006.27734
4714,1573436952001,4703043666724916,1006.28906
4715,1573436952079,4703043746724916,1006.2954
4716,1573436952162,4703043826726479,1006.28955
4717,1573436952239,4703043906726479,1006.30176
4718,1573436952319,4703043986724916,1006.30176
4719,1573436952400,4703044066724916,1006.2846699999999
4720,1573436952480,4703044146724916,1006.2637
4721,1573436952559,4703044226724916,1006.2676
4722,1573436952640,4703044306724916,1006.2832
4723,1573436952719,4703044386724916,1006.29297
4724,1573436952799,4703044466724916,1006.2803
4725,1573436952879,4703044546724916,1006.27295
4726,1573436952959,4703044626724916,1006.2793
4727,1573436953039,4703044706724916,1006.2919999999999
4728,1573436953119,4703044786724916,1006.291
4729,1573436953200,4703044866724916,1006.29443
4730,1573436953279,4703044946726479,1006.2900400000001
4731,1573436953359,4703045026724916,1006.2719999999999
4732,1573436953439,4703045106724916,1006.2724599999999
4733,1573436953520,4703045186724916,1006.2627
4734,1573436953599,4703045266724916,1006.2661
4735,1573436953679,4703045346724916,1006.2871
4736,1573436953759,4703045426724916,1006.291
4737,1573436953839,4703045506726479,1006.2768599999999
4738,1573436953920,4703045586724916,1006.26416
4739,1573436953999,4703045666724916,1006.2871
4740,1573436954079,4703045746724916,1006.2969
4741,1573436954167,4703045826726479,1006.3047
4742,1573436954240,4703045906726479,1006.3125
4743,1573436954319,4703045986724916,1006.3198
4744,1573436954399,4703046066724916,1006.3179
4745,1573436954479,4703046146724916,1006.2988
4746,1573436954559,4703046226724916,1006.30176
4747,1573436954639,4703046306724916,1006.3013
4748,1573436954719,4703046386724916,1006.3008
4749,1573436954799,4703046466724916,1006.3135
4750,1573436954879,4703046546724916,1006.31885
4751,1573436954959,4703046626724916,1006.3013
4752,1573436955039,4703046706724916,1006.2900400000001
4753,1573436955119,4703046786724916,1006.2919999999999
4754,1573436955199,4703046866724916,1006.2988
4755,1573436955279,4703046946726479,1006.3169
4756,1573436955360,4703047026724916,1006.3276400000001
4757,1573436955440,4703047106724916,1006.3100599999999
4758,1573436955519,4703047186724916,1006.3071
4759,1573436955599,4703047266724916,1006.2915
4760,1573436955680,4703047346724916,1006.2856400000001
4761,1573436955759,4703047426724916,1006.28955
4762,1573436955839,4703047506724916,1006.30664
4763,1573436955919,4703047586724916,1006.3247
4764,1573436955999,4703047666724916,1006.31836
4765,1573436956079,4703047746724916,1006.2886
4766,1573436956162,4703047826726479,1006.3052
4767,1573436956239,4703047906724916,1006.3052
4768,1573436956320,4703047986724916,1006.3052
4769,1573436956399,4703048066724916,1006.30566
4770,1573436956508,4703048146726479,1006.30664
4771,1573436956560,4703048226724916,1006.2778300000001
4772,1573436956639,4703048306724916,1006.2768599999999
4773,1573436956719,4703048386724916,1006.2754
4774,1573436956799,4703048466724916,1006.2915
4775,1573436956880,4703048546724916,1006.2822
4776,1573436956959,4703048626724916,1006.30176
4777,1573436957041,4703048706724916,1006.30566
4778,1573436957120,4703048786724916,1006.2759
4779,1573436957199,4703048866724916,1006.2719999999999
4780,1573436957279,4703048946724916,1006.2754
4781,1573436957359,4703049026724916,1006.291
4782,1573436957439,4703049106724916,1006.3091
4783,1573436957521,4703049186724916,1006.31055
4784,1573436957599,4703049266724916,1006.2973599999999
4785,1573436957679,4703049346724916,1006.2798
4786,1573436957760,4703049426724916,1006.26904
4787,1573436957874,4703049506724916,1006.2783
4788,1573436957920,4703049586724916,1006.29297
4789,1573436957999,4703049666724916,1006.30176
4790,1573436958079,4703049746724916,1006.3086
4791,1573436958159,4703049826726479,1006.2793
4792,1573436958240,4703049906724916,1006.2627
4793,1573436958319,4703049986724916,1006.2798
4794,1573436958399,4703050066724916,1006.2959
4795,1573436958479,4703050146724916,1006.313
4796,1573436958559,4703050226724916,1006.3301
4797,1573436958639,4703050306724916,1006.3169
4798,1573436958719,4703050386724916,1006.3125
4799,1573436958799,4703050466724916,1006.2919999999999
4800,1573436958879,4703050546724916,1006.2846699999999
4801,1573436958959,4703050626724916,1006.27734
4802,1573436959039,4703050706724916,1006.2959
4803,1573436959119,4703050786724916,1006.3135
4804,1573436959199,4703050866724916,1006.3027300000001
4805,1573436959309,4703050946726479,1006.2778300000001
4806,1573436959359,4703051026724916,1006.2881
4807,1573436959439,4703051106724916,1006.29443
4808,1573436959519,4703051186724916,1006.2915
4809,1573436959599,4703051266724916,1006.3042
4810,1573436959679,4703051346724916,1006.3154
4811,1573436959760,4703051426724916,1006.2954
4812,1573436959840,4703051506724916,1006.2763699999999
4813,1573436959919,4703051586724916,1006.2676
4814,1573436959999,4703051666724916,1006.2671
4815,1573436960080,4703051746724916,1006.2846699999999
4816,1573436960164,4703051826726479,1006.30566
4817,1573436960239,4703051906724916,1006.2832
4818,1573436960319,4703051986724916,1006.2676
4819,1573436960399,4703052066724916,1006.2754
4820,1573436960479,4703052146724916,1006.2959
4821,1573436960560,4703052226724916,1006.29785
4822,1573436960640,4703052306724916,1006.2988
4823,1573436960727,4703052386726479,1006.3154
4824,1573436960799,4703052466724916,1006.30664
4825,1573436960879,4703052546724916,1006.2832
4826,1573436960959,4703052626724916,1006.2724599999999
4827,1573436961040,4703052706724916,1006.27295
4828,1573436961119,4703052786724916,1006.2886
4829,1573436961200,4703052866724916,1006.30225
4830,1573436961279,4703052946724916,1006.3037
4831,1573436961359,4703053026724916,1006.2861300000001
4832,1573436961439,4703053106724916,1006.2724599999999
4833,1573436961519,4703053186724916,1006.2715
4834,1573436961600,4703053266724916,1006.2915
4835,1573436961679,4703053346724916,1006.3027300000001
4836,1573436961762,4703053426724916,1006.3125
4837,1573436961839,4703053506724916,1006.3008
4838,1573436961919,4703053586724916,1006.27734
4839,1573436961999,4703053666724916,1006.2705
4840,1573436962079,4703053746724916,1006.2798
4841,1573436962159,4703053826726479,1006.28906
4842,1573436962239,4703053906724916,1006.3008
4843,1573436962319,4703053986726479,1006.3047
4844,1573436962399,4703054066724916,1006.3027300000001
4845,1573436962479,4703054146724916,1006.2842
4846,1573436962559,4703054226724916,1006.2993
4847,1573436962640,4703054306724916,1006.3115
4848,1573436962719,4703054386724916,1006.31836
4849,1573436962799,4703054466724916,1006.3159
4850,1573436962879,4703054546724916,1006.2998
4851,1573436962959,4703054626724916,1006.2856400000001
4852,1573436963039,4703054706724916,1006.27344
4853,1573436963119,4703054786724916,1006.2900400000001
4854,1573436963199,4703054866724916,1006.31396
4855,1573436963279,4703054946726479,1006.3154
4856,1573436963359,4703055026724916,1006.31445
4857,1573436963439,4703055106724916,1006.29395
4858,1573436963528,4703055186726479,1006.28125
4859,1573436963599,4703055266724916,1006.2954
4860,1573436963679,4703055346724916,1006.2803
4861,1573436963759,4703055426724916,1006.2871
4862,1573436963839,4703055506724916,1006.3052
4863,1573436963920,4703055586724916,1006.28174
4864,1573436964000,4703055666724916,1006.2705
4865,1573436964081,4703055746724916,1006.26074
4866,1573436964167,4703055826726479,1006.2593
4867,1573436964239,4703055906724916,1006.25635
4868,1573436964319,4703055986724916,1006.2378
4869,1573436964399,4703056066724916,1006.2378
4870,1573436964480,4703056146724916,1006.2275400000001
4871,1573436964559,4703056226724916,1006.2207
4872,1573436964639,4703056306724916,1006.2138699999999
4873,1573436964720,4703056386724916,1006.2261
4874,1573436964799,4703056466724916,1006.2289999999999
4875,1573436964880,4703056546724916,1006.2280000000001
4876,1573436964960,4703056626724916,1006.2251
4877,1573436965039,4703056706724916,1006.2217
4878,1573436965119,4703056786724916,1006.21875
4879,1573436965200,4703056866724916,1006.21875
4880,1573436965279,4703056946724916,1006.2344
4881,1573436965359,4703057026724916,1006.23193
4882,1573436965440,4703057106724916,1006.2289999999999
4883,1573436965519,4703057186724916,1006.2280000000001
4884,1573436965599,4703057266724916,1006.2221699999999
4885,1573436965680,4703057346724916,1006.2256
4886,1573436965759,4703057426724916,1006.2363
4887,1573436965839,4703057506724916,1006.2368
4888,1573436965919,4703057586724916,1006.22266
4889,1573436965999,4703057666724916,1006.21484
4890,1573436966081,4703057746724916,1006.21045
4891,1573436966160,4703057826726479,1006.1997
4892,1573436966240,4703057906726479,1006.20654
4893,1573436966344,4703057986726479,1006.2212
4894,1573436966399,4703058066724916,1006.21924
4895,1573436966479,4703058146724916,1006.2246
4896,1573436966559,4703058226724916,1006.21094
4897,1573436966639,4703058306724916,1006.20703
4898,1573436966719,4703058386724916,1006.21924
4899,1573436966799,4703058466724916,1006.2329
4900,1573436966880,4703058546724916,1006.23047
4901,1573436966959,4703058626724916,1006.2324
4902,1573436967039,4703058706724916,1006.209
4903,1573436967119,4703058786724916,1006.1997
4904,1573436967199,4703058866726479,1006.2002
4905,1573436967279,4703058946726479,1006.2046
4906,1573436967359,4703059026724916,1006.2095
